MULakeNumber,Date,beginDepth,endDepth_char,endDepth_m,parameterType,unit,parameterValue,parameterValueQCCodeID,samplingSiteLatitude,samplingSiteLongitude,waterBody,sampleQAQCType,dateTime
44,2023-05-17,0,EPI,1.39,TSS,mg/L,      3.9,NA,39.16545914696375,-92.73099793244853,Fayette,Sample,2023-05-17T14:05:00Z
44,2023-05-17,0,SURF,0.50,Temp,C,     24.858,NA,39.16545914696375,-92.73099793244853,Fayette,Sample,2023-05-17T14:05:00Z
44,2023-05-17,0,EPI,1.39,Tot_fluor,RFU, 495434.25,NA,39.16545914696375,-92.73099793244853,Fayette,Sample,2023-05-17T14:05:00Z
44,2023-05-17,0,EPI,1.39,Tot_fluor,RFU, 465351.22,NA,39.16545914696375,-92.73099793244853,Fayette,Sample,2023-05-17T14:05:00Z
44,2023-05-17,0,SURF,0.00,Tot_fluor,RFU, 382562.97,NA,39.16545914696375,-92.73099793244853,Fayette,Sample,2023-05-17T14:05:00Z
44,2023-05-17,0,SURF,0.00,Tot_fluor,RFU, 802709.62,NA,39.16545914696375,-92.73099793244853,Fayette,Sample,2023-05-17T14:05:00Z
44,2023-05-17,0,SURF,0.50,pH,unitless,      8.36,NA,39.16545914696375,-92.73099793244853,Fayette,Sample,2023-05-17T14:05:00Z
48,2023-05-17,0,SURF,0.00,ANA_tox,ug/L,      0.285,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,SURF,0.00,ANA_tox,ug/L,      0.280,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,EPI,2.68,Acid_fluor,RFU, 276412.88,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,EPI,2.68,Acid_fluor,RFU,        NA,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,SURF,0.00,Acid_fluor,RFU, 349501.28,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,SURF,0.00,Acid_fluor,RFU, 217510.14,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,EPI,2.68,CHL_A_COR,ug/L,         1.52,9,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,EPI,2.68,CHL_A_COR,ug/L,           NA,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,SURF,0.00,CHL_A_COR,ug/L,         4.94,3,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,SURF,0.00,CHL_A_COR,ug/L,         1.49,3,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,EPI,2.68,CHL_A_lab,ug/L,         4.55,3,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,EPI,2.68,CHL_A_lab,ug/L,         2.03,3,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,SURF,0.00,CHL_A_lab,ug/L,         7.36,3,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,SURF,0.00,CHL_A_lab,ug/L,         3.73,3,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,SURF,0.00,CYL_tox,ug/L,      0.000,2,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,SURF,0.00,CYL_tox,ug/L,      0.000,2,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,SURF,0.50,DO,mg/L,      8.42,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,SURF,0.00,MIC_tox,ug/L,      0.356,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,SURF,0.00,MIC_tox,ug/L,      0.173,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,EPI,2.68,NH4,ug/L,        89,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,EPI,2.68,NH4,ug/L,        90,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,EPI,2.68,NO3,ug/L,       386,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,EPI,2.68,NO3,ug/L,       386,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,EPI,2.68,NO3,ug/L,       350,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,EPI,2.68,PHEO,ug PHEO/L,         6.50,9,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,EPI,2.68,PHEO,ug PHEO/L,           NA,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,SURF,0.00,PHEO,ug PHEO/L,         5.20,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,SURF,0.00,PHEO,ug PHEO/L,         4.83,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,EPI,2.68,PIM,mg/L,      1.5,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,EPI,2.68,PIM,mg/L,      1.5,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,EPI,2.68,POM,mg/L,      0.7,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,EPI,2.68,POM,mg/L,      0.9,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,SURF,0.00,SAX_tox,ug/L,      0.006,2,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,SURF,0.00,SAX_tox,ug/L,      0.005,2,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,ACTUAL,  NA,SECCHI,m,      1.00,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,ACTUAL,  NA,SECCHI,m,      0.92,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,EPI,2.68,TDN,ug/L,      1000.0,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,EPI,2.68,TDN,ug/L,      1030.0,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,EPI,2.68,TDN,ug/L,       990.0,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,SURF,0.00,TN,ug/L,      1080.0,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,SURF,0.00,TN,ug/L,      1070.0,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,SURF,0.00,TN,ug/L,      1080.0,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,EPI,2.68,TN,ug/L,      1070.0,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,EPI,2.68,TN,ug/L,      1130.0,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,EPI,2.68,TN,ug/L,      1150.0,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,SURF,0.00,TP,ug/L,        46.0,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,SURF,0.00,TP,ug/L,        50.0,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,SURF,0.00,TP,ug/L,        47.0,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,EPI,2.68,TP,ug/L,        50.0,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,EPI,2.68,TP,ug/L,        51.0,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,EPI,2.68,TP,ug/L,        50.0,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,EPI,2.68,TSS,mg/L,      2.2,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,EPI,2.68,TSS,mg/L,      2.4,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,SURF,0.50,Temp,C,     23.977,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,EPI,2.68,Tot_fluor,RFU, 336814.03,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,EPI,2.68,Tot_fluor,RFU, 150322.28,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,SURF,0.00,Tot_fluor,RFU, 545376.06,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,SURF,0.00,Tot_fluor,RFU, 276385.38,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
48,2023-05-17,0,SURF,0.50,pH,unitless,      8.10,NA,39.75457963995794,-92.51572528402306,Long Branch,Sample,2023-05-17T11:29:00Z
49,2023-05-17,0,SURF,0.00,ANA_tox,ug/L,      0.259,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,SURF,0.00,ANA_tox,ug/L,      0.177,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,EPI,2.00,Acid_fluor,RFU,1164165.88,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,EPI,2.00,Acid_fluor,RFU,1124916.12,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,SURF,0.00,Acid_fluor,RFU,1582954.50,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,SURF,0.00,Acid_fluor,RFU,1503619.62,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,EPI,2.00,CHL_A_COR,ug/L,         9.83,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,EPI,2.00,CHL_A_COR,ug/L,         9.51,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,SURF,0.00,CHL_A_COR,ug/L,        14.76,3,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,SURF,0.00,CHL_A_COR,ug/L,        10.16,3,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,EPI,2.00,CHL_A_lab,ug/L,        20.97,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,EPI,2.00,CHL_A_lab,ug/L,        20.27,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,SURF,0.00,CHL_A_lab,ug/L,        20.72,9,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,SURF,0.00,CHL_A_lab,ug/L,        17.61,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,SURF,0.00,CYL_tox,ug/L,      0.000,2,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,SURF,0.00,CYL_tox,ug/L,      0.000,2,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,SURF,0.50,DO,mg/L,     10.08,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,SURF,0.00,MIC_tox,ug/L,      0.202,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,SURF,0.00,MIC_tox,ug/L,      0.146,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,EPI,2.00,NH4,ug/L,        21,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,EPI,2.00,NH4,ug/L,        23,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,EPI,2.00,NO3,ug/L,       379,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,EPI,2.00,NO3,ug/L,       384,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,EPI,2.00,PHEO,ug PHEO/L,        23.95,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,EPI,2.00,PHEO,ug PHEO/L,        23.13,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,SURF,0.00,PHEO,ug PHEO/L,        12.80,9,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,SURF,0.00,PHEO,ug PHEO/L,        16.02,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,EPI,2.00,PIM,mg/L,      3.6,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,EPI,2.00,PIM,mg/L,      3.2,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,EPI,2.00,POM,mg/L,      4.4,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,EPI,2.00,POM,mg/L,      4.4,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,SURF,0.00,SAX_tox,ug/L,      0.015,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,SURF,0.00,SAX_tox,ug/L,      0.004,2,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,ACTUAL,  NA,SECCHI,m,      0.83,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,ACTUAL,  NA,SECCHI,m,      0.76,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,EPI,2.00,TDN,ug/L,       890.0,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,EPI,2.00,TDN,ug/L,       950.0,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,EPI,2.00,TDN,ug/L,       900.0,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,SURF,0.00,TN,ug/L,      1240.0,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,SURF,0.00,TN,ug/L,      1180.0,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,SURF,0.00,TN,ug/L,      1220.0,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,EPI,2.00,TN,ug/L,      1320.0,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,EPI,2.00,TN,ug/L,      1350.0,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,EPI,2.00,TN,ug/L,      1380.0,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,SURF,0.00,TP,ug/L,        50.0,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,SURF,0.00,TP,ug/L,        45.0,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,SURF,0.00,TP,ug/L,        48.0,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,EPI,2.00,TP,ug/L,        51.0,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,EPI,2.00,TP,ug/L,        51.0,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,EPI,2.00,TP,ug/L,        55.0,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,EPI,2.00,TSS,mg/L,      8.0,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,EPI,2.00,TSS,mg/L,      7.6,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,SURF,0.50,Temp,C,     22.499,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,EPI,2.00,Tot_fluor,RFU,1553837.38,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,EPI,2.00,Tot_fluor,RFU,1501787.50,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,SURF,0.00,Tot_fluor,RFU,2557991.50,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,SURF,0.00,Tot_fluor,RFU,2174707.25,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
49,2023-05-17,0,SURF,0.50,pH,unitless,      8.68,NA,39.748874663621265,-92.49423835274231,*Macon,Sample,2023-05-17T10:13:00Z
274,2023-05-18,0,SURF,0.00,ANA_tox,ug/L,      0.308,NA,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,SURF,0.00,ANA_tox,ug/L,      0.271,NA,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,EPI,2.80,Acid_fluor,RFU, 268980.12,NA,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,EPI,2.80,Acid_fluor,RFU, 269200.91,NA,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,SURF,0.00,Acid_fluor,RFU, 186167.05,NA,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,SURF,0.00,Acid_fluor,RFU, 289514.44,NA,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,EPI,2.80,CHL_A_COR,ug/L,         0.86,3,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,EPI,2.80,CHL_A_COR,ug/L,         0.56,3,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,SURF,0.00,CHL_A_COR,ug/L,         0.25,NA,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,SURF,0.00,CHL_A_COR,ug/L,         0.58,NA,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,EPI,2.80,CHL_A_lab,ug/L,         1.55,9,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,EPI,2.80,CHL_A_lab,ug/L,         1.39,9,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,SURF,0.00,CHL_A_lab,ug/L,         0.64,NA,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,SURF,0.00,CHL_A_lab,ug/L,         1.09,NA,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,SURF,0.00,CYL_tox,ug/L,      0.478,NA,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,SURF,0.00,CYL_tox,ug/L,      0.536,NA,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,SURF,0.50,DO,mg/L,      9.31,NA,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,SURF,0.00,MIC_tox,ug/L,      0.215,NA,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,SURF,0.00,MIC_tox,ug/L,      0.245,NA,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,EPI,2.80,NH4,ug/L,         7,NA,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,EPI,2.80,NH4,ug/L,         7,NA,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,EPI,2.80,NO3,ug/L,         0,2,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,EPI,2.80,NO3,ug/L,         0,2,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,EPI,2.80,PHEO,ug PHEO/L,         1.48,9,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,EPI,2.80,PHEO,ug PHEO/L,         1.78,9,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,SURF,0.00,PHEO,ug PHEO/L,         0.83,NA,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,SURF,0.00,PHEO,ug PHEO/L,         1.10,NA,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,EPI,2.80,PIM,mg/L,      0.7,NA,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,EPI,2.80,PIM,mg/L,      0.4,NA,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,EPI,2.80,POM,mg/L,      0.9,NA,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,EPI,2.80,POM,mg/L,      0.9,NA,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,SURF,0.00,SAX_tox,ug/L,      0.007,2,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,SURF,0.00,SAX_tox,ug/L,      0.000,2,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,ACTUAL,  NA,SECCHI,m,      5.15,NA,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,ACTUAL,  NA,SECCHI,m,      4.30,NA,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,EPI,2.80,TDN,ug/L,       260.0,NA,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,EPI,2.80,TDN,ug/L,       290.0,NA,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,EPI,2.80,TDN,ug/L,       310.0,NA,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,SURF,0.00,TN,ug/L,       350.0,NA,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,SURF,0.00,TN,ug/L,       340.0,NA,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,SURF,0.00,TN,ug/L,       320.0,NA,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,EPI,2.80,TN,ug/L,       330.0,NA,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,EPI,2.80,TN,ug/L,       370.0,NA,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,EPI,2.80,TN,ug/L,       380.0,NA,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,SURF,0.00,TP,ug/L,        22.0,NA,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,SURF,0.00,TP,ug/L,        19.0,NA,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,SURF,0.00,TP,ug/L,        21.0,NA,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,EPI,2.80,TP,ug/L,         7.0,NA,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,EPI,2.80,TP,ug/L,         6.0,NA,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,EPI,2.80,TP,ug/L,         8.0,NA,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
274,2023-05-18,0,EPI,2.80,TSS,mg/L,      1.6,NA,38.750112758307665,-91.08147381995764,*Alpine,Sample,2023-05-18T10:26:00Z
